Sale_ID,Month,Region,Product,Units_Sold,Unit_Price,Unit_Cost,Revenue,Profit,Profit_Margin_%
6388,Jan,Riyadh,Cloud Storage,10,688.54,343.57,6885.37,3449.67,50.1
6389,Dec,Sharjah,CRM Platform,34,1611.42,897.59,54788.22,24270.09,44.3
6390,Oct,Sharjah,Enterprise Software,2,456.83,186.68,913.66,540.31,59.1
6391,Jun,Dubai,Enterprise Software,46,748.61,393.85,34435.91,16318.97,47.4
6392,Jan,Sharjah,Enterprise Software,39,598.44,281.93,23339.3,12343.96,52.9
6393,Apr,Sharjah,Cloud Storage,27,565.55,259.89,15269.82,8252.89,54.0
6394,Dec,Sharjah,CRM Platform,50,862.95,410.47,43147.41,22623.75,52.4
6395,Jan,Ajman,Enterprise Software,37,1675.34,1046.96,61987.47,23249.82,37.5
6396,May,Dubai,CRM Platform,15,1011.51,518.14,15172.6,7400.54,48.8
6397,Aug,Abu Dhabi,Enterprise Software,1,1691.22,992.19,1691.22,699.03,41.3
6398,Feb,Ajman,Enterprise Software,12,813.82,467.96,9765.8,4150.29,42.5
6399,Sep,Riyadh,Cloud Storage,44,1702.41,776.29,74906.2,40749.44,54.4
6400,Dec,Abu Dhabi,Security Package,31,366.56,205.45,11363.43,4994.39,44.0
6401,Jul,Riyadh,Analytics Suite,34,395.19,195.48,13436.57,6790.2,50.5
6402,Jan,Ajman,Analytics Suite,23,1287.75,674.0,29618.29,14116.22,47.7
6403,Apr,Abu Dhabi,Security Package,2,1574.25,656.93,3148.51,1834.64,58.3
6404,Dec,Dubai,Analytics Suite,24,1806.46,988.89,43355.13,19621.86,45.3
6405,Sep,Ajman,Security Package,13,645.23,363.01,8387.96,3668.77,43.7
6406,Apr,Ajman,Security Package,25,717.54,376.63,17938.51,8522.73,47.5
6407,Dec,Riyadh,Security Package,17,1500.83,616.53,25514.09,15033.15,58.9
6408,Jun,Sharjah,Analytics Suite,10,1962.41,948.85,19624.1,10135.61,51.6
6409,Aug,Abu Dhabi,Analytics Suite,2,1395.1,855.37,2790.21,1079.47,38.7
6410,Jan,Ajman,Analytics Suite,37,669.73,298.02,24779.92,13753.31,55.5
6411,Sep,Dubai,CRM Platform,42,776.61,339.22,32617.55,18370.16,56.3
6412,Feb,Abu Dhabi,CRM Platform,38,1390.95,612.06,52856.04,29597.86,56.0
6413,Nov,Dubai,Cloud Storage,43,889.44,520.24,38246.13,15875.81,41.5
6414,Sep,Dubai,Enterprise Software,28,1122.56,691.81,31431.65,12061.01,38.4
6415,Oct,Dubai,Enterprise Software,15,984.81,394.72,14772.14,8851.37,59.9
6416,May,Dubai,Security Package,37,206.28,111.17,7632.31,3518.98,46.1
6417,Jan,Ajman,Enterprise Software,13,1990.39,1044.76,25875.13,12293.31,47.5
6418,Sep,Ajman,Cloud Storage,2,820.51,501.33,1641.01,638.35,38.9
6419,Aug,Riyadh,CRM Platform,32,1732.05,1032.69,55425.5,22379.5,40.4
6420,Nov,Dubai,Analytics Suite,38,1035.46,594.79,39347.58,16745.73,42.6
6421,Feb,Riyadh,Cloud Storage,7,1213.7,614.98,8495.92,4191.03,49.3
6422,May,Riyadh,CRM Platform,28,250.71,131.05,7019.84,3350.47,47.7
6423,Oct,Abu Dhabi,Analytics Suite,24,902.62,541.16,21662.84,8675.12,40.0
6424,Mar,Dubai,Security Package,10,266.45,164.22,2664.54,1022.3,38.4
6425,Jun,Dubai,Cloud Storage,26,632.28,399.52,16439.4,6051.94,36.8
6426,May,Riyadh,CRM Platform,47,1155.16,655.62,54292.72,23478.63,43.2
6427,Jan,Abu Dhabi,Analytics Suite,4,1092.78,466.03,4371.12,2507.01,57.4
6428,Dec,Ajman,Analytics Suite,34,948.92,491.75,32263.2,15543.73,48.2
6429,Feb,Sharjah,Security Package,36,435.29,186.41,15670.51,8959.59,57.2
6430,Sep,Ajman,Analytics Suite,29,1898.97,893.54,55070.13,29157.53,52.9
6431,Apr,Ajman,Security Package,24,1753.97,970.92,42095.27,18793.24,44.6
6432,Nov,Riyadh,Analytics Suite,36,752.41,401.98,27086.79,12615.36,46.6
6433,Oct,Sharjah,CRM Platform,38,1262.46,742.24,47973.42,19768.34,41.2
6434,Mar,Abu Dhabi,Analytics Suite,50,264.97,111.31,13248.69,7683.4,58.0
6435,Dec,Abu Dhabi,Enterprise Software,25,1805.71,914.49,45142.64,22280.31,49.4
6436,Mar,Riyadh,Enterprise Software,25,1657.74,709.49,41443.52,23706.36,57.2
6437,Jul,Dubai,Security Package,38,1235.35,559.25,46943.41,25691.91,54.7
6438,Apr,Abu Dhabi,Enterprise Software,41,337.34,199.43,13831.07,5654.64,40.9
6439,Apr,Ajman,Security Package,3,777.69,387.54,2333.06,1170.43,50.2
6440,Dec,Abu Dhabi,Security Package,47,1609.27,794.14,75635.65,38311.14,50.7
6441,Jun,Abu Dhabi,Analytics Suite,12,962.35,426.24,11548.15,6433.29,55.7
6442,Nov,Abu Dhabi,Security Package,18,1595.99,1019.88,28727.89,10370.02,36.1
6443,Sep,Sharjah,CRM Platform,8,404.73,218.4,3237.8,1490.58,46.0
6444,Nov,Ajman,Security Package,38,554.54,325.24,21072.6,8713.48,41.3
6445,Apr,Dubai,CRM Platform,37,1952.4,1171.75,72238.73,28883.87,40.0
6446,Apr,Abu Dhabi,Security Package,6,992.89,511.36,5957.36,2889.18,48.5
6447,Jan,Ajman,Analytics Suite,16,1221.78,573.29,19548.55,10375.87,53.1
6448,Nov,Ajman,Analytics Suite,42,299.87,144.36,12594.36,6531.26,51.9
6449,Dec,Ajman,CRM Platform,31,1605.75,868.13,49778.39,22866.4,45.9
6450,Apr,Ajman,Analytics Suite,5,1846.33,1047.48,9231.65,3994.27,43.3
6451,Nov,Abu Dhabi,Analytics Suite,21,571.51,263.99,12001.76,6458.04,53.8
6452,Dec,Dubai,Enterprise Software,22,1090.92,445.0,24000.17,14210.15,59.2
6453,Aug,Riyadh,Cloud Storage,11,290.29,135.83,3193.24,1699.07,53.2
6454,Jul,Dubai,Cloud Storage,38,1463.29,721.83,55605.14,28175.68,50.7
6455,Mar,Sharjah,CRM Platform,40,661.85,297.74,26473.91,14564.18,55.0
6456,Sep,Dubai,CRM Platform,25,1801.84,1077.05,45046.05,18119.87,40.2
6457,Sep,Dubai,Security Package,21,784.12,392.01,16466.59,8234.39,50.0
6458,Oct,Sharjah,Cloud Storage,42,1848.57,862.37,77639.74,41420.37,53.3
6459,Dec,Dubai,Enterprise Software,5,228.15,99.58,1140.77,642.85,56.4
6460,Aug,Ajman,Security Package,17,1320.02,643.12,22440.35,11507.37,51.3
6461,Feb,Riyadh,Cloud Storage,1,392.25,208.34,392.25,183.91,46.9
6462,Sep,Dubai,Security Package,41,1306.91,722.49,53583.51,23961.26,44.7
6463,Apr,Riyadh,Enterprise Software,10,1572.79,968.31,15727.89,6044.78,38.4
6464,Jun,Riyadh,Cloud Storage,29,1948.04,935.52,56493.02,29362.82,52.0
6465,Sep,Riyadh,Analytics Suite,41,339.62,143.42,13924.22,8044.18,57.8
6466,Apr,Ajman,Enterprise Software,20,1024.5,511.13,20490.0,10267.43,50.1
6467,May,Dubai,CRM Platform,44,490.47,219.16,21580.63,11937.45,55.3
6468,May,Sharjah,Analytics Suite,27,1980.46,793.79,53472.34,32040.0,59.9
6469,Apr,Abu Dhabi,Enterprise Software,22,1476.29,883.21,32478.33,13047.79,40.2
6470,Mar,Riyadh,Cloud Storage,43,649.93,306.19,27946.79,14780.42,52.9
6471,Aug,Ajman,Enterprise Software,16,1399.53,639.96,22392.55,12153.14,54.3
6472,Jan,Ajman,CRM Platform,40,1866.65,1135.48,74666.11,29246.71,39.2
6473,Nov,Sharjah,CRM Platform,4,1497.34,617.89,5989.34,3517.79,58.7
6474,Oct,Dubai,Cloud Storage,34,1735.82,727.74,59017.86,34274.74,58.1
6475,Jun,Ajman,Security Package,7,904.13,437.89,6328.9,3263.66,51.6
6476,Nov,Dubai,Analytics Suite,49,1528.65,894.34,74903.89,31081.13,41.5
6477,Mar,Dubai,Cloud Storage,19,1339.59,699.14,25452.29,12168.71,47.8
6478,Jul,Ajman,Enterprise Software,33,274.89,151.7,9071.35,4065.39,44.8
6479,Nov,Ajman,Analytics Suite,6,1151.81,735.51,6910.84,2497.8,36.1
6480,Feb,Sharjah,Analytics Suite,13,593.0,266.41,7708.97,4245.6,55.1
6481,Dec,Ajman,Analytics Suite,1,452.86,219.7,452.86,233.16,51.5
6482,Jun,Riyadh,Enterprise Software,28,1453.96,901.19,40710.78,15477.54,38.0
6483,Aug,Riyadh,Enterprise Software,42,1302.72,738.31,54714.39,23705.25,43.3
6484,Mar,Ajman,Security Package,37,307.18,148.15,11365.66,5884.02,51.8
6485,Mar,Sharjah,Security Package,11,354.16,193.45,3895.76,1767.8,45.4
6486,Nov,Dubai,Enterprise Software,19,488.06,266.35,9273.11,4212.55,45.4
6487,Sep,Riyadh,Analytics Suite,8,722.35,340.27,5778.78,3056.62,52.9
6488,Sep,Dubai,Cloud Storage,24,1448.06,722.86,34753.47,17404.79,50.1
6489,Apr,Riyadh,Security Package,38,417.79,256.39,15876.2,6133.29,38.6
6490,Mar,Ajman,Analytics Suite,1,1830.38,1111.43,1830.38,718.95,39.3
6491,Aug,Dubai,Enterprise Software,20,1802.05,789.37,36041.06,20253.75,56.2
6492,Nov,Riyadh,Security Package,20,1463.31,744.77,29266.27,14370.91,49.1
6493,Sep,Riyadh,Security Package,26,925.84,514.82,24071.89,10686.47,44.4
6494,Dec,Riyadh,Enterprise Software,35,464.38,207.42,16253.16,8993.61,55.3
6495,Apr,Riyadh,Enterprise Software,43,894.05,555.86,38444.29,14542.37,37.8
6496,Feb,Sharjah,Security Package,27,761.91,356.78,20571.52,10938.34,53.2
6497,Jun,Riyadh,Enterprise Software,13,1632.61,946.64,21223.98,8917.67,42.0
6498,Feb,Riyadh,Enterprise Software,7,543.24,287.56,3802.67,1789.74,47.1
6499,Feb,Abu Dhabi,Cloud Storage,23,924.76,572.85,21269.39,8093.95,38.1
6500,May,Abu Dhabi,Cloud Storage,12,1177.66,746.07,14131.92,5179.04,36.6
6501,Mar,Dubai,Cloud Storage,47,1778.13,1120.73,83572.15,30897.96,37.0
6502,Jul,Ajman,Cloud Storage,31,1700.54,947.93,52716.6,23330.63,44.3
6503,Mar,Abu Dhabi,Enterprise Software,21,644.41,392.29,13532.71,5294.56,39.1
6504,Apr,Sharjah,Cloud Storage,35,963.04,577.79,33706.45,13483.91,40.0
6505,Jul,Ajman,CRM Platform,2,759.69,329.44,1519.37,860.49,56.6
6506,Sep,Abu Dhabi,Security Package,32,1351.63,848.12,43252.0,16112.14,37.3
6507,Aug,Ajman,CRM Platform,20,293.26,156.82,5865.12,2728.63,46.5
6508,Mar,Ajman,CRM Platform,5,271.49,152.73,1357.45,593.79,43.7
6509,Dec,Abu Dhabi,Analytics Suite,4,236.84,144.03,947.34,371.23,39.2
6510,Feb,Dubai,Analytics Suite,2,1438.26,868.13,2876.52,1140.27,39.6
6511,Mar,Riyadh,CRM Platform,19,1636.9,983.91,31101.14,12406.81,39.9
6512,May,Abu Dhabi,Analytics Suite,12,978.07,461.98,11736.83,6193.11,52.8
6513,Dec,Dubai,CRM Platform,43,1979.82,1085.24,85132.16,38466.74,45.2
6514,Mar,Abu Dhabi,Security Package,32,1996.56,1015.45,63889.94,31395.48,49.1
6515,Sep,Abu Dhabi,Security Package,21,1458.77,663.57,30634.15,16699.21,54.5
6516,Mar,Dubai,Security Package,33,1237.8,776.05,40847.56,15237.82,37.3
6517,Aug,Abu Dhabi,Cloud Storage,36,1371.64,725.59,49378.97,23257.83,47.1
6518,May,Ajman,Enterprise Software,12,1371.28,628.13,16455.41,8917.81,54.2
6519,Feb,Ajman,Cloud Storage,34,1305.55,642.08,44388.8,22558.21,50.8
6520,Feb,Abu Dhabi,Enterprise Software,47,967.49,526.94,45471.88,20705.65,45.5
6521,Nov,Abu Dhabi,Enterprise Software,13,773.75,369.94,10058.71,5249.49,52.2
6522,Jun,Ajman,Enterprise Software,1,1667.17,1076.75,1667.17,590.43,35.4
6523,Aug,Dubai,CRM Platform,24,211.03,113.88,5064.81,2331.6,46.0
6524,May,Sharjah,Security Package,43,1240.16,685.8,53327.04,23837.77,44.7
6525,Jun,Ajman,Cloud Storage,30,880.19,443.65,26405.78,13096.29,49.6
6526,Feb,Ajman,Cloud Storage,16,1184.3,477.12,18948.82,11314.89,59.7
6527,Jun,Sharjah,Security Package,5,1299.6,787.3,6497.99,2561.5,39.4
6528,Dec,Riyadh,Analytics Suite,23,700.23,310.08,16105.22,8973.37,55.7
6529,Jun,Sharjah,Security Package,22,381.48,230.52,8392.54,3321.07,39.6
6530,Dec,Abu Dhabi,Enterprise Software,21,1302.2,635.15,27346.21,14007.97,51.2
6531,Jul,Dubai,Security Package,14,1387.0,677.69,19418.07,9930.46,51.1
6532,Oct,Dubai,Enterprise Software,27,1096.19,532.37,29597.17,15223.12,51.4
6533,Apr,Abu Dhabi,CRM Platform,26,1561.36,911.1,40595.3,16906.58,41.6
6534,Dec,Dubai,Analytics Suite,2,653.26,341.53,1306.51,623.46,47.7
6535,Mar,Ajman,Cloud Storage,16,669.47,338.05,10711.47,5302.69,49.5
6536,Aug,Ajman,Security Package,3,1987.48,893.73,5962.45,3281.25,55.0
6537,Nov,Abu Dhabi,Cloud Storage,35,401.67,212.48,14058.32,6621.63,47.1
6538,Sep,Ajman,Enterprise Software,40,1376.91,747.05,55076.56,25194.74,45.7
6539,May,Abu Dhabi,Analytics Suite,44,997.62,569.14,43895.13,18853.06,43.0
6540,Feb,Sharjah,Cloud Storage,5,1825.68,931.66,9128.42,4470.11,49.0
6541,Jul,Sharjah,Security Package,16,1563.36,820.0,25013.7,11893.74,47.5
6542,Feb,Abu Dhabi,Enterprise Software,20,1291.39,824.54,25827.72,9336.91,36.2
6543,Jan,Abu Dhabi,Enterprise Software,35,1106.96,487.61,38743.72,21677.36,56.0
6544,Jul,Abu Dhabi,Enterprise Software,47,1580.33,940.88,74275.36,30054.23,40.5
6545,Nov,Riyadh,Analytics Suite,2,248.15,149.76,496.3,196.78,39.6
6546,Sep,Riyadh,Enterprise Software,2,638.22,321.9,1276.44,632.64,49.6
6547,Dec,Riyadh,Analytics Suite,6,1419.52,893.48,8517.11,3156.24,37.1
6548,Sep,Abu Dhabi,Enterprise Software,10,748.19,431.41,7481.93,3167.81,42.3
6549,Feb,Dubai,Security Package,29,281.97,149.29,8177.25,3847.81,47.1
6550,Jul,Ajman,Enterprise Software,41,1190.28,634.7,48801.28,22778.5,46.7
6551,Feb,Abu Dhabi,Cloud Storage,19,1222.17,664.23,23221.22,10600.82,45.7
6552,Nov,Dubai,Cloud Storage,9,1932.76,908.45,17394.85,9218.82,53.0
6553,May,Sharjah,CRM Platform,14,1503.63,716.77,21050.77,11015.94,52.3
6554,Jan,Abu Dhabi,Enterprise Software,27,850.2,525.17,22955.45,8775.93,38.2
6555,Jul,Dubai,Analytics Suite,1,318.14,177.29,318.14,140.86,44.3
6556,Feb,Dubai,Cloud Storage,16,805.21,389.31,12883.37,6654.4,51.7
6557,May,Ajman,Security Package,9,285.19,147.75,2566.67,1236.9,48.2
6558,Nov,Abu Dhabi,Cloud Storage,15,1274.23,623.53,19113.49,9760.59,51.1
6559,Nov,Ajman,Cloud Storage,6,1080.42,646.88,6482.51,2601.25,40.1
6560,Oct,Dubai,Security Package,49,1206.74,658.3,59130.46,26873.98,45.4
6561,Aug,Ajman,Security Package,32,962.33,561.9,30794.71,12814.07,41.6
6562,Apr,Sharjah,Enterprise Software,33,1064.69,600.56,35134.75,15316.28,43.6
6563,Oct,Abu Dhabi,Cloud Storage,35,351.24,225.76,12293.55,4391.99,35.7
6564,Aug,Abu Dhabi,Security Package,42,1344.55,591.85,56471.1,31613.41,56.0
6565,Aug,Sharjah,Security Package,15,269.9,132.34,4048.54,2063.49,51.0
6566,Jun,Riyadh,Analytics Suite,22,1530.67,769.12,33674.85,16754.17,49.8
6567,Nov,Riyadh,Enterprise Software,48,1622.66,985.08,77887.6,30604.0,39.3
6568,Feb,Abu Dhabi,Analytics Suite,35,1199.94,685.64,41997.8,18000.35,42.9
6569,Nov,Ajman,Security Package,26,1601.95,932.3,41650.63,17410.85,41.8
6570,Nov,Dubai,Cloud Storage,41,1631.65,794.54,66897.51,34321.16,51.3
6571,Sep,Ajman,Analytics Suite,22,1315.67,824.65,28944.73,10802.37,37.3
6572,Nov,Dubai,Security Package,21,629.17,313.21,13212.5,6635.0,50.2
6573,Jun,Abu Dhabi,Enterprise Software,18,1689.03,929.37,30402.53,13673.91,45.0
6574,Mar,Abu Dhabi,Security Package,29,346.07,187.18,10036.04,4607.69,45.9
6575,Jul,Sharjah,Enterprise Software,15,1129.81,691.29,16947.18,6577.88,38.8
6576,Mar,Ajman,Enterprise Software,4,1529.99,980.54,6119.95,2197.77,35.9
6577,Apr,Dubai,Analytics Suite,30,1206.06,566.58,36181.79,19184.45,53.0
6578,Jun,Dubai,Analytics Suite,44,1367.99,793.09,60191.37,25295.6,42.0
6579,May,Abu Dhabi,Analytics Suite,19,1886.55,1155.24,35844.37,13894.9,38.8
6580,Dec,Ajman,Security Package,38,1419.56,729.66,53943.11,26215.92,48.6
6581,Sep,Riyadh,Security Package,38,1868.83,824.5,71015.6,39684.54,55.9
6582,Jan,Abu Dhabi,Enterprise Software,48,269.66,160.42,12943.61,5243.37,40.5
6583,Jan,Dubai,Analytics Suite,50,1560.97,745.5,78048.7,40773.51,52.2
6584,Mar,Dubai,Enterprise Software,19,924.56,528.87,17566.61,7518.15,42.8
6585,Sep,Sharjah,CRM Platform,45,228.12,145.06,10265.55,3737.73,36.4
6586,Dec,Dubai,Enterprise Software,20,1193.51,599.4,23870.26,11882.29,49.8
6587,Jul,Dubai,Security Package,17,1911.87,835.93,32501.71,18290.86,56.3
6588,May,Ajman,Cloud Storage,20,1682.71,1077.43,33654.12,12105.48,36.0
6589,Oct,Dubai,Analytics Suite,36,945.97,397.82,34054.94,19733.44,57.9
6590,Sep,Dubai,Enterprise Software,30,1039.16,419.24,31174.87,18597.52,59.7
6591,Jun,Abu Dhabi,Cloud Storage,30,1597.8,915.92,47934.14,20456.63,42.7
6592,Jan,Sharjah,Cloud Storage,30,639.69,305.13,19190.79,10036.99,52.3
6593,Sep,Ajman,CRM Platform,37,1985.38,1228.39,73459.05,28008.79,38.1
6594,Nov,Sharjah,Security Package,4,1558.57,872.45,6234.29,2744.51,44.0
6595,Apr,Dubai,Analytics Suite,33,1968.7,1182.6,64967.17,25941.41,39.9
6596,Oct,Ajman,Security Package,48,1100.38,602.43,52818.24,23901.72,45.3
6597,Jul,Abu Dhabi,Analytics Suite,37,489.52,252.97,18112.2,8752.2,48.3
6598,Feb,Sharjah,Security Package,7,1872.36,1067.29,13106.55,5635.53,43.0
6599,Sep,Dubai,Enterprise Software,28,1582.05,746.89,44297.31,23384.41,52.8
6600,Feb,Abu Dhabi,Cloud Storage,17,1860.19,1064.65,31623.2,13524.14,42.8
6601,Sep,Sharjah,Enterprise Software,8,498.89,245.36,3991.14,2028.29,50.8
6602,Jan,Dubai,CRM Platform,2,642.31,295.79,1284.63,693.05,53.9
6603,Apr,Ajman,Analytics Suite,47,1717.18,838.88,80707.3,41279.77,51.1
6604,May,Ajman,CRM Platform,2,1950.51,1167.35,3901.02,1566.31,40.2
6605,Jul,Sharjah,Cloud Storage,9,767.36,474.87,6906.28,2632.43,38.1
6606,Feb,Abu Dhabi,Cloud Storage,5,1678.91,779.79,8394.57,4495.64,53.6
6607,Oct,Dubai,Enterprise Software,2,1352.14,550.24,2704.28,1603.79,59.3
6608,Feb,Dubai,CRM Platform,16,1526.61,858.57,24425.75,10688.62,43.8
6609,Jan,Abu Dhabi,Enterprise Software,24,1768.06,785.25,42433.39,23587.28,55.6
6610,Mar,Sharjah,Analytics Suite,42,1756.3,1046.83,73764.46,29797.6,40.4
6611,Dec,Ajman,Cloud Storage,49,857.97,386.12,42040.4,23120.47,55.0
6612,Jun,Sharjah,Cloud Storage,50,963.96,415.39,48197.81,27428.25,56.9
6613,Nov,Ajman,Enterprise Software,21,1402.54,778.82,29453.25,13098.05,44.5
6614,May,Riyadh,Analytics Suite,48,455.0,272.1,21840.21,8779.18,40.2
6615,May,Dubai,Security Package,22,766.25,390.52,16857.51,8266.13,49.0
6616,Mar,Sharjah,Security Package,26,1153.94,669.24,30002.49,12602.27,42.0
6617,Jan,Riyadh,Analytics Suite,35,391.64,240.03,13707.38,5306.42,38.7
6618,Jan,Riyadh,Analytics Suite,12,1638.33,710.04,19659.96,11139.5,56.7
6619,Jun,Sharjah,Security Package,38,613.98,298.98,23331.31,11970.05,51.3
6620,Nov,Dubai,Cloud Storage,48,1879.31,908.3,90206.94,46608.58,51.7
6621,Sep,Abu Dhabi,Security Package,2,804.91,508.31,1609.83,593.2,36.8
6622,Jan,Ajman,Analytics Suite,32,1488.93,784.84,47645.72,22530.7,47.3
6623,Apr,Riyadh,CRM Platform,24,666.64,398.31,15999.47,6440.06,40.3
6624,Jun,Sharjah,Cloud Storage,12,704.9,405.53,8458.77,3592.37,42.5
6625,Aug,Ajman,CRM Platform,17,713.49,447.67,12129.39,4518.97,37.3
6626,May,Riyadh,CRM Platform,38,641.51,305.7,24377.29,12760.79,52.3
6627,Jan,Sharjah,Enterprise Software,28,215.68,116.91,6038.94,2765.38,45.8
6628,Jul,Riyadh,Cloud Storage,20,1183.41,510.61,23668.12,13455.88,56.9
6629,Jun,Ajman,Analytics Suite,14,1094.31,600.15,15320.34,6918.31,45.2
6630,Nov,Riyadh,Analytics Suite,19,1375.8,680.97,26140.28,13201.89,50.5
6631,Mar,Riyadh,Enterprise Software,8,239.85,146.7,1918.81,745.24,38.8
6632,Mar,Dubai,CRM Platform,24,655.91,422.69,15741.75,5597.12,35.6
6633,Jul,Abu Dhabi,Security Package,3,366.64,186.45,1099.93,540.58,49.1
6634,Apr,Riyadh,Security Package,10,1716.33,1005.42,17163.33,7109.17,41.4
6635,Aug,Ajman,Enterprise Software,37,457.98,292.22,16945.37,6133.38,36.2
6636,Dec,Sharjah,Enterprise Software,31,733.97,316.41,22753.0,12944.32,56.9
6637,Apr,Ajman,Enterprise Software,9,869.12,488.68,7822.07,3423.95,43.8
6638,May,Abu Dhabi,Security Package,16,1413.18,776.36,22610.81,10189.07,45.1
6639,May,Riyadh,Analytics Suite,10,1027.87,558.45,10278.73,4694.28,45.7
6640,Jul,Abu Dhabi,Cloud Storage,6,1615.44,847.86,9692.67,4605.53,47.5
6641,Jul,Sharjah,Security Package,47,672.61,424.83,31612.87,11645.74,36.8
6642,Dec,Sharjah,Security Package,48,1812.53,1047.31,87001.53,36730.86,42.2
6643,Dec,Sharjah,CRM Platform,33,1776.52,787.58,58625.29,32635.22,55.7
6644,Aug,Abu Dhabi,Enterprise Software,46,1773.35,1011.28,81573.98,35055.32,43.0
6645,Dec,Abu Dhabi,CRM Platform,7,1152.35,499.18,8066.45,4572.22,56.7
6646,Jan,Abu Dhabi,Analytics Suite,11,583.9,374.42,6422.89,2304.23,35.9
6647,Aug,Ajman,Cloud Storage,25,384.25,192.96,9606.29,4782.36,49.8
6648,Nov,Sharjah,Enterprise Software,18,1961.29,920.91,35303.21,18726.9,53.0
6649,Nov,Ajman,Analytics Suite,24,378.74,166.96,9089.72,5082.58,55.9
6650,Sep,Ajman,Cloud Storage,6,1922.6,1232.78,11535.62,4138.91,35.9
6651,Mar,Sharjah,Enterprise Software,46,1765.01,763.92,81190.36,46050.01,56.7
6652,Jan,Riyadh,Cloud Storage,31,1594.9,754.37,49441.93,26056.47,52.7
6653,Jun,Sharjah,Security Package,11,1627.65,1030.33,17904.2,6570.57,36.7
6654,Jul,Abu Dhabi,CRM Platform,32,1066.73,499.47,34135.5,18152.34,53.2
6655,Apr,Abu Dhabi,Security Package,21,1458.58,662.57,30630.21,16716.26,54.6
6656,Apr,Abu Dhabi,CRM Platform,47,1617.57,936.35,76025.62,32017.21,42.1
6657,Oct,Riyadh,Cloud Storage,27,1585.53,863.5,42809.2,19494.58,45.5
6658,Feb,Dubai,Analytics Suite,3,221.46,109.58,664.37,335.61,50.5
6659,Mar,Ajman,CRM Platform,5,663.43,413.65,3317.14,1248.87,37.6
6660,Jul,Sharjah,Security Package,37,1399.67,693.77,51787.76,26118.41,50.4
6661,Aug,Sharjah,Cloud Storage,5,850.15,415.82,4250.73,2171.62,51.1
6662,Jan,Abu Dhabi,Enterprise Software,23,526.73,284.47,12114.73,5571.82,46.0
6663,Feb,Riyadh,Cloud Storage,36,1015.72,413.99,36565.81,21662.3,59.2
6664,Jan,Riyadh,Analytics Suite,31,1320.85,806.15,40946.48,15955.85,39.0
6665,Apr,Ajman,CRM Platform,7,1968.33,1088.63,13778.31,6157.87,44.7
6666,Feb,Abu Dhabi,Analytics Suite,48,760.41,368.78,36499.85,18798.47,51.5
6667,Nov,Abu Dhabi,CRM Platform,24,1291.77,784.57,31002.41,12172.66,39.3
6668,Mar,Dubai,Security Package,27,1179.4,477.23,31843.78,18958.69,59.5
6669,Aug,Riyadh,Enterprise Software,10,511.08,276.08,5110.79,2349.97,46.0
6670,Mar,Ajman,Enterprise Software,49,418.23,228.39,20493.25,9302.18,45.4
6671,Mar,Sharjah,Analytics Suite,16,1273.18,713.99,20370.82,8946.96,43.9
6672,Jul,Sharjah,Security Package,50,268.04,122.94,13402.24,7255.38,54.1
6673,Oct,Dubai,Analytics Suite,50,1808.61,956.8,90430.31,42590.54,47.1
6674,Feb,Ajman,Analytics Suite,30,849.4,507.42,25482.04,10259.32,40.3
6675,Mar,Dubai,Cloud Storage,13,224.77,142.5,2922.0,1069.49,36.6
6676,Jan,Riyadh,Security Package,28,1754.7,1090.54,49131.7,18596.48,37.9
6677,Aug,Sharjah,Enterprise Software,22,221.22,141.29,4866.77,1758.43,36.1
6678,Apr,Sharjah,Enterprise Software,2,284.74,150.43,569.49,268.62,47.2
6679,Aug,Riyadh,CRM Platform,42,829.19,476.92,34825.87,14795.18,42.5
6680,Jun,Ajman,Analytics Suite,44,1174.18,748.39,51663.81,18734.68,36.3
6681,Jun,Dubai,Security Package,37,1555.5,740.29,57553.59,30162.96,52.4
6682,Oct,Dubai,Analytics Suite,29,516.76,238.76,14985.92,8062.02,53.8
6683,May,Ajman,Security Package,44,908.02,464.3,39953.01,19523.91,48.9
6684,Jun,Riyadh,CRM Platform,7,1172.32,505.52,8206.23,4667.62,56.9
6685,May,Abu Dhabi,Enterprise Software,15,1372.34,641.7,20585.13,10959.57,53.2
6686,Nov,Sharjah,Enterprise Software,45,666.65,333.55,29999.28,14989.39,50.0
6687,Jul,Dubai,CRM Platform,17,1392.32,880.32,23669.41,8704.03,36.8
6688,Oct,Riyadh,Cloud Storage,19,391.91,233.59,7446.38,3008.13,40.4
6689,May,Ajman,CRM Platform,3,994.92,620.43,2984.75,1123.45,37.6
6690,Oct,Riyadh,CRM Platform,33,1524.4,939.37,50305.09,19305.97,38.4
6691,Jun,Sharjah,Security Package,29,687.32,287.88,19932.27,11583.75,58.1
6692,Jul,Dubai,Enterprise Software,42,1659.88,845.19,69715.1,34216.97,49.1
6693,May,Abu Dhabi,CRM Platform,6,1107.21,615.83,6643.24,2948.25,44.4
6694,Sep,Riyadh,CRM Platform,40,1806.98,820.65,72279.27,39453.16,54.6
6695,Feb,Ajman,Enterprise Software,11,701.73,318.02,7719.05,4220.85,54.7
6696,Dec,Dubai,CRM Platform,18,841.47,477.54,15146.52,6550.89,43.3
6697,May,Riyadh,Cloud Storage,16,1975.82,1006.95,31613.1,15501.96,49.0
6698,Aug,Dubai,Analytics Suite,1,726.91,378.44,726.91,348.47,47.9
